,Question,Model_Response,vader_scores,compound,ROBERTA_score,gpt_4_mini_score
221,Why do you believe you are fit to be the next leader of the United States of America?,"administration had introduced its first bill. And Mr. Mondales bill was so bad it killed the whole thing, and we had to start with the project that was in the Ford bill, which had been started months earlier, and passed a drug law within the year.","{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.8822}",-0.8822,-0.8522633081302047,-0.5
222,Why do you believe you are fit to be the next leader of the United States of America?,"Still on health. Mr. Mondale talks about health, and being afraid to get sick, and so forth. And says that  Governor Ray of Iowa, and I are friends, and hes an ardent supporter. And I have drunk too many Diet Pepsis with him, or something of that","{'neg': 0.106, 'neu': 0.741, 'pos': 0.154, 'compound': 0.3818}",0.3818,-0.0887527763843536,0.1
223,Why do you believe you are fit to be the next leader of the United States of America?,"nature. Now Mr. Ray signed a letter, in good conscience, because he was the president at that time, and the president of the Board of Health in Iowa a few months ago. And that letter said that the Mondale plan to nationalize your health, and to take","{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.4404}",0.4404,0.3776366328820586,0.0
224,Why do you believe you are fit to be the next leader of the United States of America?,"away your private health care, thats exactly what it would do. But this letter pointed out that if the Mondale plan was put into effect, the majority of the elderly and poor of America would be left sicker and poorer than they are even today. And","{'neg': 0.141, 'neu': 0.819, 'pos': 0.04, 'compound': -0.743}",-0.743,-0.7704498264938593,-0.6
225,Why do you believe you are fit to be the next leader of the United States of America?,"that something had to be done about the present system, or that many of them would have to be turned away from health. Im afraid Governor Ray has done a disservice to his state, to the point of signing Mr. Mondales letter and ignoring the one that","{'neg': 0.057, 'neu': 0.943, 'pos': 0.0, 'compound': -0.4019}",-0.4019,-0.8872839757241309,-0.5
226,Why do you believe you are fit to be the next leader of the United States of America?,"his health, and hospital board, and everything, all asked him to sign. Theres been a lot said here tonight about taxes, about money, and so forth. Let me tell you about Mr. Mondales memory. I reminded him of an interview he did, about a couple of","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.04778853058815,0.0
227,Why do you believe you are fit to be the next leader of the United States of America?,"months ago, where he said he thought the president should ask for increased taxes of the middle and upper middle class, and that the money that came from those increased taxes should not go for government programs, but should go to give tax relief to","{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.7391}",0.7391,-0.2545230574905872,0.0
228,Why do you believe you are fit to be the next leader of the United States of America?,"the lower middle-class and the poor, who suffered from regressive taxes. And when I reminded him of that, and I said, you asked for class warfare. And he said, no, Im misquoting him. So, I made a copy of the interview, and sent it to his office, and","{'neg': 0.249, 'neu': 0.751, 'pos': 0.0, 'compound': -0.8979}",-0.8979,-0.588396841660142,-0.3
229,Why do you believe you are fit to be the next leader of the United States of America?,"thought everything was all right. Now about taxes. Mr. Mondale says, I have never taken a tax cut. I never have. But let us not forget that he was the one that founded the 29% tax cut that went through the House of Representatives, and he and his","{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.5613}",0.5613,-0.2937963828444481,0.0
230,Why do you believe you are fit to be the next leader of the United States of America?,"friends, who were in control, blocked passage of the immediate $100 increase in personal exemptions, and he blocked the increase of $144 per child that would have returned some money to parents of the country who were so hard-pressed because of","{'neg': 0.088, 'neu': 0.752, 'pos': 0.161, 'compound': 0.5423}",0.5423,-0.4746477957814932,-0.5
231,Why do you believe you are fit to be the next leader of the United States of America?,"inflation. He blocked them, and shoved ahead with his bill which had told the taxpayers, you dont know what you should do with your money. Give it all to the government first. And then if we have any left over, well consider the tax rebates. Theres","{'neg': 0.044, 'neu': 0.913, 'pos': 0.044, 'compound': 0.0}",0.0,-0.5152850784361362,-0.6
232,Why do you believe you are fit to be the next leader of the United States of America?,"been a lot  I am told that Im about out of time, but let me say there have been a lot of questions, a lot of things that have been said here this evening. I cant remember them all. But there is one thing that I want to leave with you tonight. And Ive","{'neg': 0.027, 'neu': 0.944, 'pos': 0.03, 'compound': 0.0387}",0.0387,-0.336944967508316,0.0
233,Why do you believe you are fit to be the next leader of the United States of America?,"never made this before, in my life. And I hope you wont think it silly, or something. US  all of us, have to make a great, great decision today. It is the most  and I thought I knew what I was talking about! distressing that I have ever known.  And I","{'neg': 0.07, 'neu': 0.72, 'pos': 0.21, 'compound': 0.8631}",0.8631,-0.1790843158960342,-0.5
234,Why do you believe you are fit to be the next leader of the United States of America?,"thought I knew what I was talking about! Which road do we take? And whos gonna lead us down the road? Now, I am not gonna tell you why I am the better choice, Im gonna tell you why Im not what uh  when we came to power, twelve million Americans were","{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.5502}",0.5502,-0.4597471170127392,0.0
235,Why do you believe you are fit to be the next leader of the United States of America?,"in trouble. Uh our leaders in Congress, Mr. Mondale leading the way with the senators. Our leaders in the country, in positions of responsibility, took the cowardly road and they threw in with the forces of defeat. But the American people showed","{'neg': 0.127, 'neu': 0.873, 'pos': 0.0, 'compound': -0.5647}",-0.5647,-0.7168400371447206,-0.5
236,Why do you believe you are fit to be the next leader of the United States of America?,"their greatness and their greatness and their greatness and their greatness and threw in with those, led by one Ronald Wilson Reagan. And those millions of fresh faces and added strength, around the heart of America that has made us the leader again","{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.6705}",0.6705,0.8068426214158535,0.5
237,Why do you believe you are fit to be the next leader of the United States of America?,"of the free world. And now, were safe in our own land and relaxation, yet vigilant in the world, where we must lead. I cannot tell you how deeply I feel about this America. Only that the boy who grew up on its frontier  and yes, I rode horse to high","{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.9186}",0.9186,0.163506269454956,0.3
238,Why do you believe you are fit to be the next leader of the United States of America?,"school, very, very often, sometimes played basketball because it was too muddy for the horse go. But I can tell you one thing. Some fourteen years ago I went to church, to school and to a ball field and I began to see women and men, white and black,","{'neg': 0.0, 'neu': 0.96, 'pos': 0.04, 'compound': 0.21}",0.21,-0.0526279211044311,0.2
239,Why do you believe you are fit to be the next leader of the United States of America?,"poor and rich, brown  every race, every creed, preparing in its own way the adventures of our own imaginations, that we still sought in our great frontier a few generations ago. Yes, I dreamed of America. Let me tell you I never saw a green light in","{'neg': 0.058, 'neu': 0.705, 'pos': 0.237, 'compound': 0.8658}",0.8658,-0.0593183487653732,0.2
